,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary,Team City,Team State,Team Name
2527,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,POR,28.0,205.74,99.79024,2018-19,6957105.0,Portland,Oregon,Portland Trail Blazers
2528,Al-Farouq Aminu,11,2011,2021,1990-09-21,Atlanta,Georgia,Wake Forest University,8th overall,1st round,Los Angeles Clippers,2010,ORL,29.0,203.2,99.79024,2019-20,9258000.0,Orlando,Florida,Orlando Magic
5461,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,CHA,23.0,198.12,99.79024,2005-06,398762.0,Charlotte,North Carolina,Charlotte Hornets
5462,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,CHA,23.0,198.12,99.79024,2005-06,398762.0,Charlotte,North Carolina,Charlotte Hornets
5463,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,CHA,24.0,198.12,99.79024,2006-07,102131.0,Charlotte,North Carolina,Charlotte Hornets
5464,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,CHA,24.0,198.12,99.79024,2006-07,102131.0,Charlotte,North Carolina,Charlotte Hornets
5465,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,TOR,29.0,198.12,99.79024,2011-12,,Toronto,Canada,Toronto Raptors
5466,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,TOR,30.0,198.12,99.79024,2012-13,885120.0,Toronto,Canada,Toronto Raptors
5467,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,BKN,31.0,198.12,99.79024,2013-14,947907.0,Brooklyn,New York,Brooklyn Nets
5468,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,BKN,32.0,198.12,99.79024,2014-15,1276061.0,Brooklyn,New York,Brooklyn Nets
5469,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,WAS,33.0,198.12,99.79024,2015-16,4000000.0,Washington DC,Washington DC,Washington Wizards
5470,Alan Anderson,8,2006,2017,1982-10-16,Minneapolis,Minnesota,Michigan State University,,,,,LAC,34.0,198.12,99.79024,2016-17,1315448.0,Los Angeles,California,LA Clippers
257,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,PHX,23.0,203.2,117.93392,2015-16,114284.0,Phoenix,Arizona,Phoenix Suns
258,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,PHX,24.0,203.2,117.93392,2016-17,874636.0,Phoenix,Arizona,Phoenix Suns
259,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,PHX,25.0,203.2,120.20188,2017-18,6000000.0,Phoenix,Arizona,Phoenix Suns
260,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,BKN,26.0,203.2,120.20188,2018-19,77250.0,Brooklyn,New York,Brooklyn Nets
3542,Alando Tucker,3,2008,2010,1984-02-11,Lockport,Illinois,University of Wisconsin,29th overall,1st round,Phoenix Suns,2007,PHX,24.0,198.12,92.98636,2007-08,931920.0,Phoenix,Arizona,Phoenix Suns
3543,Alando Tucker,3,2008,2010,1984-02-11,Lockport,Illinois,University of Wisconsin,29th overall,1st round,Phoenix Suns,2007,PHX,25.0,198.12,92.98636,2008-09,1001880.0,Phoenix,Arizona,Phoenix Suns
3544,Alando Tucker,3,2008,2010,1984-02-11,Lockport,Illinois,University of Wisconsin,29th overall,1st round,Phoenix Suns,2007,MIN,26.0,198.12,92.98636,2009-10,1071720.0,Minneapolis,Minnesota,Minnesota Timberwolves
5845,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,UTA,20.0,198.12,91.625584,2011-12,2020200.0,Salt Lake City,Utah,Utah Jazz
5846,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,UTA,21.0,198.12,91.625584,2012-13,2171640.0,Salt Lake City,Utah,Utah Jazz
5847,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,UTA,22.0,198.12,95.707912,2013-14,2323200.0,Salt Lake City,Utah,Utah Jazz
5848,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,UTA,23.0,198.12,95.707912,2014-15,3201369.0,Salt Lake City,Utah,Utah Jazz
5849,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,UTA,24.0,198.12,97.068688,2015-16,9213484.0,Salt Lake City,Utah,Utah Jazz
5850,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,UTA,25.0,198.12,97.068688,2016-17,9904495.0,Salt Lake City,Utah,Utah Jazz
5851,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,UTA,26.0,198.12,97.068688,2017-18,10845506.0,Salt Lake City,Utah,Utah Jazz
5852,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,SAC,27.0,198.12,97.068688,2018-19,11536515.0,Sacramento,California,Sacramento Kings
5853,Alec Burks,11,2012,2022,1991-07-20,Grandview,Missouri,University of Colorado,12th overall,1st round,Utah Jazz,2011,PHI,28.0,198.12,97.068688,2019-20,1620564.0,Philadelphia,Pennsylvania,Philadelphia 76ers
3444,Alec Peters,1,2018,2018,1995-04-13,Washington,Illinois,Valparaiso University,54th overall,2nd round,Phoenix Suns,2017,PHX,23.0,205.74,106.59412,2017-18,77250.0,Phoenix,Arizona,Phoenix Suns
11990,Aleksandar Radojevic,2,2000,2005,1976-08-08,Herceg Novi,Montenegro,Barton County Community College,12th overall,1st round,Toronto Raptors,1999,TOR,23.0,220.98,111.13004,1999-00,1325000.0,Toronto,Canada,Toronto Raptors
11991,Aleksandar Radojevic,2,2000,2005,1976-08-08,Herceg Novi,Montenegro,Barton County Community College,12th overall,1st round,Toronto Raptors,1999,UTA,28.0,220.98,113.398,2004-05,720046.0,Salt Lake City,Utah,Utah Jazz
12379,Alex Abrines,3,2017,2019,1993-08-01,Palma de Mallorca,Spain,,32nd overall,2nd round,Oklahoma City Thunder,2013,OKC,23.0,198.12,86.18248,2016-17,5994764.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
12380,Alex Abrines,3,2017,2019,1993-08-01,Palma de Mallorca,Spain,,32nd overall,2nd round,Oklahoma City Thunder,2013,OKC,24.0,198.12,86.18248,2017-18,5725000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
12381,Alex Abrines,3,2017,2019,1993-08-01,Palma de Mallorca,Spain,,32nd overall,2nd round,Oklahoma City Thunder,2013,OKC,25.0,198.12,90.7184,2018-19,5455236.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
413,Alex Acker,2,2006,2009,1983-01-21,Compton,California,Pepperdine University,60th overall,2nd round,Detroit Pistons,2005,DET,23.0,195.58,83.91452,2005-06,398762.0,Detroit,Michigan,Detroit Pistons
414,Alex Acker,2,2006,2009,1983-01-21,Compton,California,Pepperdine University,60th overall,2nd round,Detroit Pistons,2005,LAC,26.0,195.58,83.91452,2008-09,711517.0,Los Angeles,California,LA Clippers
9529,Alex Caruso,5,2018,2022,1994-02-28,College Station,Texas,Texas A&M University,,,,,LAL,24.0,195.58,84.368112,2017-18,77250.0,Los Angeles,California,Los Angeles Lakers
9530,Alex Caruso,5,2018,2022,1994-02-28,College Station,Texas,Texas A&M University,,,,,LAL,25.0,195.58,84.368112,2018-19,77250.0,Los Angeles,California,Los Angeles Lakers
9531,Alex Caruso,5,2018,2022,1994-02-28,College Station,Texas,Texas A&M University,,,,,LAL,26.0,195.58,84.368112,2019-20,2750000.0,Los Angeles,California,Los Angeles Lakers
11039,Alex Garcia,2,2004,2005,1980-03-04,Orlandia,Brazil,,,,,,SAS,24.0,190.5,88.45044,2003-04,366931.0,San Antonio,Texas,San Antonio Spurs
11040,Alex Garcia,2,2004,2005,1980-03-04,Orlandia,Brazil,,,,,,NOH,25.0,190.5,88.45044,2004-05,620046.0,New Orleans,Louisiana,New Orleans Pelicans
6511,Alex Kirk,1,2015,2015,1991-11-14,Los Alamos,New Mexico,University of New Mexico,,,,,CLE,23.0,213.36,111.13004,2014-15,214871.0,Cleveland,Ohio,Cleveland Cavaliers
12626,Alex Len,9,2014,2022,1993-06-16,Antratsit,Ukraine,University of Maryland,5th overall,1st round,Phoenix Suns,2013,PHX,21.0,215.9,115.66596,2013-14,3492720.0,Phoenix,Arizona,Phoenix Suns
12627,Alex Len,9,2014,2022,1993-06-16,Antratsit,Ukraine,University of Maryland,5th overall,1st round,Phoenix Suns,2013,PHX,22.0,215.9,115.66596,2014-15,3649920.0,Phoenix,Arizona,Phoenix Suns
12628,Alex Len,9,2014,2022,1993-06-16,Antratsit,Ukraine,University of Maryland,5th overall,1st round,Phoenix Suns,2013,PHX,23.0,215.9,117.93392,2015-16,3807120.0,Phoenix,Arizona,Phoenix Suns
12629,Alex Len,9,2014,2022,1993-06-16,Antratsit,Ukraine,University of Maryland,5th overall,1st round,Phoenix Suns,2013,PHX,24.0,215.9,117.93392,2016-17,4823621.0,Phoenix,Arizona,Phoenix Suns
12630,Alex Len,9,2014,2022,1993-06-16,Antratsit,Ukraine,University of Maryland,5th overall,1st round,Phoenix Suns,2013,PHX,25.0,215.9,113.398,2017-18,4187599.0,Phoenix,Arizona,Phoenix Suns
12631,Alex Len,9,2014,2022,1993-06-16,Antratsit,Ukraine,University of Maryland,5th overall,1st round,Phoenix Suns,2013,ATL,26.0,215.9,113.398,2018-19,4350000.0,Atlanta,Georgia,Atlanta Hawks
12632,Alex Len,9,2014,2022,1993-06-16,Antratsit,Ukraine,University of Maryland,5th overall,1st round,Phoenix Suns,2013,SAC,27.0,213.36,113.398,2019-20,4160000.0,Sacramento,California,Sacramento Kings
2769,Alex Poythress,3,2017,2019,1993-09-06,Savannah,Georgia,University of Kentucky,,,,,PHI,23.0,200.66,107.954896,2016-17,73743.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2770,Alex Poythress,3,2017,2019,1993-09-06,Savannah,Georgia,University of Kentucky,,,,,IND,24.0,205.74,106.59412,2017-18,778668.0,Indianapolis,Indiana,Indiana Pacers
2771,Alex Poythress,3,2017,2019,1993-09-06,Savannah,Georgia,University of Kentucky,,,,,ATL,25.0,205.74,106.59412,2018-19,77250.0,Atlanta,Georgia,Atlanta Hawks
10713,Alex Scales,1,2006,2006,1978-07-03,Racine,Wisconsin,University of Oregon,,,,,SAS,27.0,193.04,88.45044,2005-06,24315.0,San Antonio,Texas,San Antonio Spurs
1540,Alex Stepheson,1,2016,2016,1987-08-07,Los Angeles,California,"University of North Carolina, University of Southern California",,,,,MEM,28.0,208.28,122.46984,2015-16,92662.0,Memphis,Tennessee,Memphis Grizzlies
2730,Alexander Johnson,2,2007,2008,1983-02-08,Albany,Georgia,Florida State University,45th overall,2nd round,Indiana Pacers,2006,MEM,24.0,205.74,108.86208,2006-07,412718.0,Memphis,Tennessee,Memphis Grizzlies
2731,Alexander Johnson,2,2007,2008,1983-02-08,Albany,Georgia,Florida State University,45th overall,2nd round,Indiana Pacers,2006,MIA,25.0,205.74,104.32616,2007-08,687456.0,Miami,Florida,Miami Heat
11440,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,CHA,21.0,213.36,99.79024,2008-09,1276320.0,Charlotte,North Carolina,Charlotte Hornets
11441,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,CHA,21.0,213.36,99.79024,2008-09,1276320.0,Charlotte,North Carolina,Charlotte Hornets
11442,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,CHA,22.0,213.36,99.79024,2009-10,1372080.0,Charlotte,North Carolina,Charlotte Hornets
11443,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,CHA,22.0,213.36,99.79024,2009-10,1372080.0,Charlotte,North Carolina,Charlotte Hornets
11444,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,TOR,23.0,218.44,112.490816,2010-11,1467840.0,Toronto,Canada,Toronto Raptors
11445,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,NOP,26.0,218.44,112.490816,2013-14,635880.0,New Orleans,Louisiana,New Orleans Pelicans
11446,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,NOP,27.0,218.44,112.490816,2014-15,981084.0,New Orleans,Louisiana,New Orleans Pelicans
11447,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,NOP,28.0,218.44,112.490816,2015-16,4539607.0,New Orleans,Louisiana,New Orleans Pelicans
11448,Alexis Ajinca,7,2009,2017,1988-05-06,Saint-Etienne,France,,20th overall,1st round,Charlotte Bobcats,2008,NOP,29.0,218.44,112.490816,2016-17,4863206.0,New Orleans,Louisiana,New Orleans Pelicans
3331,Alfonzo McKinnie,5,2018,2022,1992-09-17,Chicago,Illinois,University of Wisconsin-Green Bay,,,,,TOR,25.0,203.2,97.52228,2017-18,815615.0,Toronto,Canada,Toronto Raptors
3332,Alfonzo McKinnie,5,2018,2022,1992-09-17,Chicago,Illinois,University of Wisconsin-Green Bay,,,,,GSW,26.0,203.2,97.52228,2018-19,1349383.0,San Francisco,California,Golden State Warriors
3333,Alfonzo McKinnie,5,2018,2022,1992-09-17,Chicago,Illinois,University of Wisconsin-Green Bay,,,,,CLE,27.0,200.66,97.52228,2019-20,1500000.0,Cleveland,Ohio,Cleveland Cavaliers
8676,Alize Johnson,4,2019,2022,1996-04-22,Williamsport,Pennsylvania,Missouri State,50th overall,2nd round,Indiana Pacers,2018,IND,23.0,205.74,96.161504,2018-19,838464.0,Indianapolis,Indiana,Indiana Pacers
8677,Alize Johnson,4,2019,2022,1996-04-22,Williamsport,Pennsylvania,Missouri State,50th overall,2nd round,Indiana Pacers,2018,IND,24.0,200.66,96.161504,2019-20,1416852.0,Indianapolis,Indiana,Indiana Pacers
7176,Allan Ray,1,2007,2007,1984-06-17,Bronx,New York,Villanova University,,,,,BOS,23.0,187.96,86.18248,2006-07,412718.0,Boston,Massachusetts,Boston Celtics
695,Allen Crabbe,7,2014,2020,1992-04-09,Los Angeles,California,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,POR,22.0,198.12,95.25432,2013-14,825000.0,Portland,Oregon,Portland Trail Blazers
696,Allen Crabbe,7,2014,2020,1992-04-09,Los Angeles,California,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,POR,23.0,198.12,95.25432,2014-15,862000.0,Portland,Oregon,Portland Trail Blazers
697,Allen Crabbe,7,2014,2020,1992-04-09,Los Angeles,California,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,POR,24.0,198.12,95.25432,2015-16,947276.0,Portland,Oregon,Portland Trail Blazers
698,Allen Crabbe,7,2014,2020,1992-04-09,Los Angeles,California,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,POR,25.0,198.12,97.52228,2016-17,18500000.0,Portland,Oregon,Portland Trail Blazers
699,Allen Crabbe,7,2014,2020,1992-04-09,Los Angeles,California,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,BKN,26.0,198.12,97.52228,2017-18,18500000.0,Brooklyn,New York,Brooklyn Nets
700,Allen Crabbe,7,2014,2020,1992-04-09,Los Angeles,California,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,BKN,27.0,198.12,96.161504,2018-19,19332500.0,Brooklyn,New York,Brooklyn Nets
701,Allen Crabbe,7,2014,2020,1992-04-09,Los Angeles,California,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,MIN,28.0,195.58,96.161504,2019-20,18500000.0,Minneapolis,Minnesota,Minnesota Timberwolves
10523,Allonzo Trier,2,2019,2020,1996-01-17,Seattle,Washington,University of Arizona,,,,,NYK,23.0,195.58,90.7184,2018-19,77250.0,New York,New York,New York Knicks
10524,Allonzo Trier,2,2019,2020,1996-01-17,Seattle,Washington,University of Arizona,,,,,NYK,24.0,193.04,90.7184,2019-20,3551000.0,New York,New York,New York Knicks
2260,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,WAS,23.0,198.12,99.79024,2009-10,,Washington DC,Washington DC,Washington Wizards
2261,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,CLE,24.0,198.12,99.79024,2010-11,681492.0,Cleveland,Ohio,Cleveland Cavaliers
2262,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,CLE,25.0,198.12,99.336648,2011-12,854389.0,Cleveland,Ohio,Cleveland Cavaliers
2263,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,CLE,26.0,198.12,99.336648,2012-13,3500000.0,Cleveland,Ohio,Cleveland Cavaliers
2264,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,CLE,27.0,198.12,102.0582,2013-14,3250000.0,Cleveland,Ohio,Cleveland Cavaliers
2265,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,POR,28.0,198.12,102.0582,2014-15,1063384.0,Portland,Oregon,Portland Trail Blazers
2266,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,NOP,29.0,198.12,102.0582,2015-16,1320000.0,New Orleans,Louisiana,New Orleans Pelicans
2267,Alonzo Gee,8,2010,2017,1987-05-29,Riviera Beach,Florida,University of Alabama,,,,,DEN,30.0,198.12,102.0582,2016-17,2255408.0,Denver,Colorado,Denver Nuggets
9576,Alton Ford,3,2002,2004,1981-05-29,Houston,Texas,University of Houston,51st overall,2nd round,Phoenix Suns,2001,PHX,21.0,205.74,124.7378,2001-02,332817.0,Phoenix,Arizona,Phoenix Suns
9577,Alton Ford,3,2002,2004,1981-05-29,Houston,Texas,University of Houston,51st overall,2nd round,Phoenix Suns,2001,PHX,22.0,205.74,127.00576,2002-03,512435.0,Phoenix,Arizona,Phoenix Suns
9578,Alton Ford,3,2002,2004,1981-05-29,Houston,Texas,University of Houston,51st overall,2nd round,Phoenix Suns,2001,HOU,23.0,205.74,127.00576,2003-04,586082.0,Houston,Texas,Houston Rockets
11925,Alvin Jones,1,2002,2002,1978-09-09,Luxembourg,Luxembourg,Georgia Institute of Technology,57th overall,2nd round,Philadelphia 76ers,2001,PHI,23.0,210.82,120.20188,2001-02,332817.0,Philadelphia,Pennsylvania,Philadelphia 76ers
4271,Alvin Sims,1,1999,1999,1974-10-18,Paris,Kentucky,University of Louisville,,,,,,,,,,,,,
2474,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,20.0,208.28,111.13004,2002-03,,Phoenix,Arizona,Phoenix Suns
2475,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,21.0,208.28,111.13004,2003-04,,Phoenix,Arizona,Phoenix Suns
2476,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,22.0,208.28,111.13004,2004-05,,Phoenix,Arizona,Phoenix Suns
2477,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,23.0,208.28,111.13004,2005-06,,Phoenix,Arizona,Phoenix Suns
2478,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,24.0,208.28,111.13004,2006-07,,Phoenix,Arizona,Phoenix Suns
2479,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,25.0,208.28,112.944408,2007-08,,Phoenix,Arizona,Phoenix Suns
2480,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,26.0,208.28,112.944408,2008-09,,Phoenix,Arizona,Phoenix Suns
2481,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,PHX,27.0,208.28,112.944408,2009-10,,Phoenix,Arizona,Phoenix Suns
2482,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,NYK,28.0,208.28,108.86208,2010-11,,New York,New York,New York Knicks
2483,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,NYK,29.0,210.82,117.93392,2011-12,,New York,New York,New York Knicks
2484,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,NYK,30.0,210.82,111.13004,2012-13,,New York,New York,New York Knicks
2485,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,NYK,31.0,210.82,111.13004,2013-14,,New York,New York,New York Knicks
2486,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,DAL,32.0,208.28,111.13004,2014-15,,Dallas,Texas,Dallas Mavericks
2487,Amar'e Stoudemire,14,2003,2016,1982-11-16,Lake Wales,Florida,,9th overall,1st round,Phoenix Suns,2002,MIA,33.0,208.28,111.13004,2015-16,,Miami,Florida,Miami Heat
8674,Amile Jefferson,2,2019,2020,1993-05-07,Philadelphia,Pennsylvania,Duke University,,,,,ORL,26.0,205.74,100.697424,2018-19,77250.0,Orlando,Florida,Orlando Magic
