,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary
168,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,DET,30.0,205.74,108.86208,2004-05,7000000.0
169,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,DET,31.0,205.74,108.86208,2005-06,7500000.0
170,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,CHI,32.0,205.74,108.86208,2006-07,16000000.0
171,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,CLE,33.0,205.74,108.86208,2007-08,15500000.0
172,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,CLE,34.0,205.74,108.86208,2008-09,14500000.0
173,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,DET,35.0,205.74,108.86208,2009-10,1306445.0
174,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,DET,36.0,205.74,108.86208,2010-11,2080000.0
175,Ben Wallace,16,1997,2012,1974-09-10,White Hall,Alabama,Virginia Union University,,,,,DET,37.0,205.74,108.86208,2011-12,2246400.0
176,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,SAC,19.0,200.66,97.52228,2001-02,797880.0
177,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,SAC,20.0,200.66,97.52228,2002-03,857760.0
178,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,SAC,21.0,200.66,97.52228,2003-04,917520.0
179,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,CHA,22.0,200.66,97.52228,2004-05,1652453.0
180,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,CHA,23.0,200.66,97.52228,2005-06,5000000.0
181,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,CHA,24.0,200.66,97.52228,2006-07,5525000.0
182,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,CHA,25.0,200.66,99.79024,2007-08,9500000.0
183,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,CHA,26.0,200.66,99.79024,2008-09,9500000.0
184,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,CHA,27.0,200.66,99.79024,2009-10,9075000.0
185,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,POR,28.0,200.66,99.79024,2010-11,10500000.0
186,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,NJN,29.0,200.66,99.79024,2011-12,9500000.0
187,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,BKN,30.0,200.66,99.79024,2012-13,9682435.0
188,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,BOS,31.0,200.66,99.79024,2013-14,10105855.0
189,Gerald Wallace,14,2002,2015,1982-07-23,Sylacauga,Alabama,University of Alabama,25th overall,1st round,Sacramento Kings,2001,BOS,32.0,200.66,99.79024,2014-15,10105855.0
190,Trendon Watford,1,2022,2022,2000-11-09,Birmingham,Alabama,,,,,,,,,,,
191,Marcus Webb,1,1993,1993,1970-05-09,Montgomery,Alabama,University of Alabama,,,,,,,,,,
192,Mario West,4,2008,2011,1984-06-19,Huntsville,Alabama,Georgia Institute of Technology,,,,,ATL,24.0,195.58,95.25432,2007-08,427163.0
193,Mario West,4,2008,2011,1984-06-19,Huntsville,Alabama,Georgia Institute of Technology,,,,,ATL,25.0,195.58,95.25432,2008-09,711517.0
194,Mario West,4,2008,2011,1984-06-19,Huntsville,Alabama,Georgia Institute of Technology,,,,,ATL,26.0,195.58,95.25432,2009-10,446740.0
195,Mario West,4,2008,2011,1984-06-19,Huntsville,Alabama,Georgia Institute of Technology,,,,,NJN,27.0,195.58,95.25432,2010-11,
196,Ennis Whatley,10,1984,1997,1962-08-11,Birmingham,Alabama,University of Alabama,13th overall,1st round,Kansas City Kings,1983,,,,,,
197,DJ White,6,2009,2014,1986-08-31,Tuscaloosa,Alabama,Indiana University,29th overall,1st round,Detroit Pistons,2008,OKC,22.0,205.74,113.851592,2008-09,964080.0
198,DJ White,6,2009,2014,1986-08-31,Tuscaloosa,Alabama,Indiana University,29th overall,1st round,Detroit Pistons,2008,OKC,23.0,205.74,113.851592,2009-10,1036440.0
199,DJ White,6,2009,2014,1986-08-31,Tuscaloosa,Alabama,Indiana University,29th overall,1st round,Detroit Pistons,2008,CHA,24.0,205.74,113.851592,2010-11,1108680.0
200,DJ White,6,2009,2014,1986-08-31,Tuscaloosa,Alabama,Indiana University,29th overall,1st round,Detroit Pistons,2008,CHA,25.0,205.74,106.59412,2011-12,2001167.0
201,DJ White,6,2009,2014,1986-08-31,Tuscaloosa,Alabama,Indiana University,29th overall,1st round,Detroit Pistons,2008,BOS,26.0,205.74,113.398,2012-13,263980.0
202,DJ White,6,2009,2014,1986-08-31,Tuscaloosa,Alabama,Indiana University,29th overall,1st round,Detroit Pistons,2008,CHA,27.0,205.74,113.398,2013-14,
203,Rory White,5,1983,1987,1959-08-16,Tuskegee,Alabama,University of South Alabama,86th overall,4th round,Phoenix Suns,1982,,,,,,
204,DC Wilcutt,2,1949,1950,1923-03-25,Patton,Alabama,Saint Louis University,,1948 BAA Draf,St. Louis Bombers,,,,,,,
205,Duck Williams,1,1980,1980,1956-08-02,Demopolis,Alabama,University of Notre Dame,96th overall,5th round,New Orleans Jazz,1978,,,,,,
206,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,23.0,185.42,86.18248,2008-09,700000.0
207,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,24.0,185.42,86.18248,2009-10,773500.0
208,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,25.0,187.96,86.18248,2010-11,854389.0
209,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,26.0,187.96,86.18248,2011-12,4000000.0
210,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,27.0,187.96,86.18248,2012-13,4000000.0
211,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,28.0,187.96,86.18248,2013-14,4000000.0
212,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,29.0,187.96,86.18248,2014-15,4000000.0
213,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MIA,30.0,187.96,86.18248,2015-16,4300000.0
214,Mario Chalmers,9,2009,2018,1986-05-19,Anchorage,Alaska,University of Kansas,34th overall,2nd round,Minnesota Timberwolves,2008,MEM,32.0,187.96,86.18248,2017-18,2106407.0
215,Daishen Nix,1,2022,2022,2002-02-13,Anchorage,Alaska,,,,,,,,,,,
216,Mark Alarie,5,1987,1991,1963-12-11,Phoenix,Arizona,Duke University,18th overall,1st round,Denver Nuggets,1986,,,,,,
217,Marvin Bagley III,4,2019,2022,1999-03-14,Tempe,Arizona,Duke University,2nd overall,1st round,Sacramento Kings,2018,SAC,20.0,210.82,106.140528,2018-19,
218,Marvin Bagley III,4,2019,2022,1999-03-14,Tempe,Arizona,Duke University,2nd overall,1st round,Sacramento Kings,2018,SAC,21.0,210.82,106.59412,2019-20,8556120.0
219,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,POR,20.0,190.5,90.7184,2008-09,1993560.0
220,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,POR,21.0,190.5,90.7184,2009-10,2143080.0
221,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,TOR,22.0,190.5,90.7184,2010-11,2292600.0
222,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,TOR,23.0,190.5,94.347136,2011-12,3042280.0
223,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,MEM,24.0,190.5,90.7184,2012-13,3100000.0
224,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,BOS,25.0,190.5,90.7184,2013-14,3135000.0
225,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,MIL,26.0,190.5,90.7184,2014-15,3000000.0
226,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,MIL,27.0,190.5,90.7184,2015-16,3000000.0
227,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,PHI,28.0,190.5,90.7184,2016-17,9424084.0
228,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,PHI,29.0,190.5,90.7184,2017-18,9000000.0
229,Jerryd Bayless,11,2009,2019,1988-08-20,Phoenix,Arizona,University of Arizona,11th overall,1st round,Indiana Pacers,2008,MIN,30.0,190.5,90.7184,2018-19,8575916.0
230,Zylan Cheatham,2,2020,2022,1995-11-17,Phoenix,Arizona,,,,,,NOP,24.0,195.58,99.79024,2019-20,
231,Steve Colter,8,1985,1995,1962-07-24,Phoenix,Arizona,New Mexico State University,33rd overall,2nd round,Portland Trail Blazers,1984,,,,,,
232,Bryce Cotton,2,2015,2016,1992-08-11,Tucson,Arizona,Providence College,,,,,UTA,22.0,185.42,74.84268,2014-15,152200.0
233,Bryce Cotton,2,2015,2016,1992-08-11,Tucson,Arizona,Providence College,,,,,MEM,23.0,185.42,74.84268,2015-16,99418.0
234,Ron Davis,3,1977,1982,1954-05-01,Phoenix,Arizona,Washington State University,70th overall,5th round,Atlanta Hawks,1976,,,,,,
235,Sean Elliott,12,1990,2001,1968-02-02,Tucson,Arizona,University of Arizona,3rd overall,1st round,San Antonio Spurs,1989,SAS,32.0,203.2,99.79024,1999-00,
236,Sean Elliott,12,1990,2001,1968-02-02,Tucson,Arizona,University of Arizona,3rd overall,1st round,San Antonio Spurs,1989,SAS,33.0,203.2,99.79024,2000-01,5300000.0
237,Nick Johnson,1,2015,2015,1992-12-22,Tempe,Arizona,University of Arizona,42nd overall,2nd round,Houston Rockets,2014,HOU,22.0,190.5,91.625584,2014-15,507336.0
238,Kevin Knox,4,2019,2022,1999-08-11,Phoenix,Arizona,University of Kentucky,9th overall,1st round,New York Knicks,2018,,,,,,
239,Perry Moss,2,1986,1987,1958-11-11,Tucson,Arizona,Northeastern University,69th overall,3rd round,Boston Celtics,1982,,,,,,
240,Larry Owens,2,2011,2012,1983-01-08,Mesa,Arizona,Oral Roberts University,,,,,WAS,28.0,200.66,95.25432,2010-11,55718.0
241,Larry Owens,2,2011,2012,1983-01-08,Mesa,Arizona,Oral Roberts University,,,,,NJN,29.0,200.66,95.25432,2011-12,86052.0
242,Wayne See,1,1950,1950,1923-11-03,Clemenceau,Arizona,Northern Arizona University,,,,,,,,,,
243,Bernard Thompson,5,1985,1989,1962-08-30,Phoenix,Arizona,"California State University, Fresno",19th overall,1st round,Portland Trail Blazers,1984,,,,,,
244,Matisse Thybulle,3,2020,2022,1997-03-04,Scottsdale,Arizona,,,,,,PHI,23.0,195.58,91.171992,2019-20,2582160.0
245,Paul Watson,3,2020,2022,1994-12-30,Phoenix,Arizona,,,,,,TOR,25.0,198.12,95.25432,2019-20,
246,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,PHX,23.0,203.2,117.93392,2015-16,114284.0
247,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,PHX,24.0,203.2,117.93392,2016-17,874636.0
248,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,PHX,25.0,203.2,120.20188,2017-18,6000000.0
249,Alan Williams,4,2016,2019,1993-01-28,Phoenix,Arizona,"University of California, Santa Barbara",,,,,BKN,26.0,203.2,120.20188,2018-19,77250.0
250,James Anderson,5,2011,2016,1989-03-25,El Dorado,Arkansas,Oklahoma State University,20th overall,1st round,San Antonio Spurs,2010,SAS,22.0,198.12,97.52228,2010-11,1361400.0
251,James Anderson,5,2011,2016,1989-03-25,El Dorado,Arkansas,Oklahoma State University,20th overall,1st round,San Antonio Spurs,2010,SAS,23.0,198.12,97.52228,2011-12,1463520.0
252,James Anderson,5,2011,2016,1989-03-25,El Dorado,Arkansas,Oklahoma State University,20th overall,1st round,San Antonio Spurs,2010,HOU,24.0,198.12,97.52228,2012-13,902002.0
253,James Anderson,5,2011,2016,1989-03-25,El Dorado,Arkansas,Oklahoma State University,20th overall,1st round,San Antonio Spurs,2010,PHI,25.0,198.12,95.25432,2013-14,916099.0
254,James Anderson,5,2011,2016,1989-03-25,El Dorado,Arkansas,Oklahoma State University,20th overall,1st round,San Antonio Spurs,2010,SAC,27.0,198.12,96.615096,2015-16,1015421.0
255,Jim Barnes,7,1965,1971,1941-04-13,Tuckerman,Arkansas,University of Texas at El Paso,1st overall,1st round,New York Knicks,1964,,,,,,
256,Keljin Blevins,2,2021,2022,1995-11-24,Hot Springs,Arkansas,,,,,,,,,,,
257,Leon Blevins,1,1951,1951,1926-06-25,Black Oak,Arkansas,University of Arizona,1950 NBA Draft,7th roun,Indianapolis Olympians,,,,,,,
258,Ron Brewer,8,1979,1986,1955-07-16,Fort Smith,Arkansas,,,,,,,,,,,
259,Marcus Brown,2,1997,2000,1974-04-03,West Memphis,Arkansas,Murray State University,46th overall,2nd round,Portland Trail Blazers,1996,DET,26.0,190.5,83.91452,1999-00,
260,Bob Burrow,2,1957,1958,1934-06-29,Malvern,Arkansas,University of Kentucky,,1956 NBA Draf,Rochester Royals,,,,,,,
261,Michael Cage,15,1985,2000,1962-01-28,West Memphis,Arkansas,San Diego State University,14th overall,1st round,Los Angeles Clippers,1984,NJN,38.0,205.74,101.604608,1999-00,
262,Cory Carr,1,1999,1999,1975-12-05,Fordyce,Arkansas,Texas Tech University,49th overall,2nd round,Atlanta Hawks,1998,,,,,,
263,Joe Barry Carroll,10,1981,1991,1958-07-24,Pine Bluff,Arkansas,Purdue University,1st overall,1st round,Golden State Warriors,1980,,,,,,
264,Archie Clark,10,1967,1976,1941-07-15,Conway,Arkansas,University of Minnesota,37th overall,4th round,Los Angeles Lakers,1966,,,,,,
265,Nat Clifton,8,1951,1958,1922-10-13,Little Rock,Arkansas,Xavier University of Louisiana,,,,,,,,,,
266,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,20.0,185.42,81.64656,2007-08,3377160.0
267,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,21.0,185.42,81.64656,2008-09,3630480.0
268,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,22.0,185.42,83.91452,2009-10,3883800.0
269,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,23.0,185.42,83.91452,2010-11,4913007.0
270,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,24.0,185.42,83.91452,2011-12,6611571.0
271,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,25.0,185.42,83.91452,2012-13,7180000.0
272,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,26.0,185.42,83.91452,2013-14,7900000.0
273,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,27.0,185.42,79.3786,2014-15,8760000.0
274,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,28.0,185.42,79.3786,2015-16,9680000.0
275,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,29.0,185.42,79.3786,2016-17,26540100.0
276,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,30.0,185.42,79.3786,2017-18,28530608.0
277,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,MEM,31.0,185.42,79.3786,2018-19,30521115.0
278,Mike Conley,15,2008,2022,1987-10-11,Fayetteville,Arkansas,Ohio State University,4th overall,1st round,Memphis Grizzlies,2007,UTA,32.0,185.42,79.3786,2019-20,32511624.0
279,John Dickson,1,1968,1968,1945-11-18,Searcy,Arkansas,Arkansas State University,22nd overall,3rd round,Chicago Bulls,1967,,,,,,
280,Jeremy Evans,7,2011,2018,1987-10-24,Crossett,Arkansas,Western Kentucky University,55th overall,2nd round,Utah Jazz,2010,UTA,23.0,205.74,88.904032,2010-11,473604.0
281,Jeremy Evans,7,2011,2018,1987-10-24,Crossett,Arkansas,Western Kentucky University,55th overall,2nd round,Utah Jazz,2010,UTA,24.0,205.74,87.996848,2011-12,762195.0
282,Jeremy Evans,7,2011,2018,1987-10-24,Crossett,Arkansas,Western Kentucky University,55th overall,2nd round,Utah Jazz,2010,UTA,25.0,205.74,87.996848,2012-13,1795000.0
283,Jeremy Evans,7,2011,2018,1987-10-24,Crossett,Arkansas,Western Kentucky University,55th overall,2nd round,Utah Jazz,2010,UTA,26.0,205.74,89.357624,2013-14,1660000.0
284,Jeremy Evans,7,2011,2018,1987-10-24,Crossett,Arkansas,Western Kentucky University,55th overall,2nd round,Utah Jazz,2010,UTA,27.0,205.74,90.7184,2014-15,1795000.0
285,Jeremy Evans,7,2011,2018,1987-10-24,Crossett,Arkansas,Western Kentucky University,55th overall,2nd round,Utah Jazz,2010,DAL,28.0,205.74,90.7184,2015-16,1185784.0
286,Jeremy Evans,7,2011,2018,1987-10-24,Crossett,Arkansas,Western Kentucky University,55th overall,2nd round,Utah Jazz,2010,ATL,30.0,205.74,90.7184,2017-18,154059.0
287,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,25.0,185.42,90.7184,1999-00,3000000.0
288,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,26.0,185.42,90.7184,2000-01,3380000.0
289,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,27.0,185.42,90.7184,2001-02,3000000.0
290,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,28.0,185.42,92.98636,2002-03,3000000.0
291,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,29.0,185.42,92.98636,2003-04,3000000.0
292,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,GSW,30.0,185.42,90.7184,2004-05,4903000.0
293,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,GSW,31.0,185.42,92.98636,2005-06,5393300.0
294,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,UTA,32.0,185.42,95.707912,2006-07,5883600.0
295,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,33.0,185.42,95.25432,2007-08,10723900.0
296,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,34.0,185.42,95.25432,2008-09,4700000.0
297,Derek Fisher,18,1997,2014,1974-08-09,Little Rock,Arkansas,University of Arkansas at Little Rock,24th overall,1st round,Los Angeles Lakers,1996,LAL,35.0,185.42,95.25432,2009-10,5048000.0
